Hydrogen,Oxigen,Nitrogen,Methane,CO,CO2,Ethylene,Ethane,Acethylene,DBDS,Power factor,Interfacial V,Dielectric rigidity,Water content,Health index,Life expectation,CO_H2_ratio,CH4_H2_ratio,C2H4_H2_ratio,C2H2_H2_ratio,H2_N2_ratio,O2_N2_ratio,H2_CO2_ratio,TransformerID,InstallationDate,MaintenanceSchedule,ReplacementHistory,MaintenanceID,MaintenanceType,MaintenanceDate,TransformerLoad,Temperature,Vibration,Humidity,Precipitation,Alerts,IncidentType,IncidentDetails,OperationID,OperatingTime,LoadCondition,PerformanceMetrics
0,24600,50800,0,31,907,9,0,0,1.0,1.05,41,53,8,38.3,6.5,0.0,0.0,0.0,0.0,0.0,0.484251968503937,0.0,TX-4277,2006-07-04,2023-03-26,No major replacements,MNT-69810,Preventive Maintenance,2023-06-30,1622.3321105882765,84.52860066767549,5.725431916357872,42.364264764604684,39.953253878915994,None,None,No incidents,OP-4169,30.1255379145577,High Load,Performance stable with a load of 1622.3321105882765 KW and temperature 84.52860066767549°C
0,5010,51800,4,262,845,0,0,0,5.0,0.41,45,52,3,38.3,19.1,0.0,0.0,0.0,0.0,0.0,0.09671814671814671,0.0,TX-9505,2001-09-18,2020-07-11,No major replacements,MNT-33969,Preventive Maintenance,2023-07-26,493.90669487690406,65.83536261087659,4.453373318671506,45.26198501638217,32.69066363948042,None,None,No incidents,OP-7428,30.1255379145577,Normal Load,Performance stable with a load of 493.90669487690406 KW and temperature 65.83536261087659°C
0,7520,38100,5,297,778,0,3,0,5.0,0.39,44,47,2,38.3,32.0,0.0,0.0,0.0,0.0,0.0,0.1973753280839895,0.0,TX-4048,2009-02-22,2023-02-01,No major replacements,MNT-27436,Preventive Maintenance,2023-03-26,841.5968474503474,70.97053181346533,5.034504750581201,30.358000287302662,41.11351806334621,None,Flood,Flood occurred causing minor damage,OP-9855,30.1255379145577,Normal Load,Performance stable with a load of 841.5968474503474 KW and temperature 70.97053181346533°C
0,839,20700,4,458,2830,0,0,0,1.0,0.46,41,47,2,38.3,32.0,0.0,0.0,0.0,0.0,0.0,0.04053140096618357,0.0,TX-6469,2007-01-28,2022-11-01,No major replacements,MNT-76693,Preventive Maintenance,2023-02-19,1609.3458098308795,55.35657817707806,4.470073403880063,56.525919111325095,6.120303291980722,None,None,No incidents,OP-3891,30.1255379145577,High Load,Performance stable with a load of 1609.3458098308795 KW and temperature 55.35657817707806°C
0,1565,9555,0,111,417,0,0,0,5.0,0.26,42,75,7,38.3,32.0,0.0,0.0,0.0,0.0,0.0,0.16378859236002094,0.0,TX-6407,2003-12-04,2022-11-05,No major replacements,MNT-71849,Preventive Maintenance,2023-05-11,837.866383643494,21.272691284257903,7.155633966062432,38.76486704382539,11.581953868145971,None,Storm,Severe weather affecting transformer,OP-5468,30.1255379145577,Normal Load,Performance stable with a load of 837.866383643494 KW and temperature 21.272691284257903°C
0,22200,47200,2,223,2650,10,0,0,4.0,0.25,45,55,6,38.3,19.0,0.0,0.0,0.0,0.0,0.0,0.4703389830508475,0.0,TX-8185,2005-08-14,2020-03-01,No major replacements,MNT-67784,Preventive Maintenance,2020-12-06,580.7342778947187,45.403943875529286,1.0158279615366061,86.64025278021852,20.056422757201346,None,None,No incidents,OP-2398,30.1255379145577,Normal Load,Performance stable with a load of 580.7342778947187 KW and temperature 45.403943875529286°C
0,21800,47300,0,249,2510,7,0,0,2.0,0.27,44,49,4,38.3,32.0,0.0,0.0,0.0,0.0,0.0,0.4608879492600423,0.0,TX-7173,2013-12-30,2021-02-16,No major replacements,MNT-38544,Preventive Maintenance,2022-09-15,322.7914285995136,27.64297336523167,8.806936234273007,28.935882834506454,3.9981760232852217,None,None,No incidents,OP-2809,30.1255379145577,Normal Load,Performance stable with a load of 322.7914285995136 KW and temperature 27.64297336523167°C
0,22900,49800,0,205,2190,5,0,0,2.0,0.09,50,50,5,38.3,19.0,0.0,0.0,0.0,0.0,0.0,0.4598393574297189,0.0,TX-4100,2001-07-30,2021-09-04,No major replacements,MNT-79901,Preventive Maintenance,2023-02-25,679.7444460674661,41.11404336995257,2.3548635211258295,94.73440169008556,5.685220229377563,None,Flood,Flood occurred causing minor damage,OP-1518,30.1255379145577,Normal Load,Performance stable with a load of 679.7444460674661 KW and temperature 41.11404336995257°C
0,26600,62500,2,209,2190,6,0,0,2.0,0.07,46,52,4,38.3,32.0,0.0,0.0,0.0,0.0,0.0,0.4256,0.0,TX-6564,2009-07-05,2021-04-02,No major replacements,MNT-15632,Preventive Maintenance,2023-06-06,1090.7739967018356,89.57473351695988,8.30976163654915,41.49730486574158,27.029347290088,None,None,No incidents,OP-6364,30.1255379145577,Normal Load,Performance stable with a load of 1090.7739967018356 KW and temperature 89.57473351695988°C
0,3300,12200,0,118,270,0,0,0,1.0,1.0,45,56,3,38.3,32.0,0.0,0.0,0.0,0.0,0.0,0.27049180327868855,0.0,TX-2316,2012-01-08,2020-08-16,No major replacements,MNT-57055,Preventive Maintenance,2022-07-25,1284.408834464707,72.75849861729228,7.438159370414416,20.398576274635396,6.050975078376286,None,Storm,Severe weather affecting transformer,OP-9810,30.1255379145577,Normal Load,Performance stable with a load of 1284.408834464707 KW and temperature 72.75849861729228°C
0,1850,61700,0,43,554,0,0,0,0.0,3.93,51,51,5,38.3,19.0,0.0,0.0,0.0,0.0,0.0,0.029983792544570502,0.0,TX-5279,2004-12-13,2020-12-18,No major replacements,MNT-99501,Preventive Maintenance,2022-11-03,619.8817550469784,49.26704811847553,2.4208221269486527,97.43286163845633,13.065447356590049,None,None,No incidents,OP-5159,30.1255379145577,Normal Load,Performance stable with a load of 619.8817550469784 KW and temperature 49.26704811847553°C
0,27200,58900,0,100,609,0,0,0,0.0,1.93,38,52,8,38.3,6.5,0.0,0.0,0.0,0.0,0.0,0.4617996604414261,0.0,TX-1155,2002-08-27,2021-03-31,No major replacements,MNT-88606,Preventive Maintenance,2023-11-13,1721.9730968116178,29.871765428853188,0.07406546205235065,68.20437366387449,0.8303097433927487,None,Storm,Severe weather affecting transformer,OP-6988,30.1255379145577,High Load,Performance stable with a load of 1721.9730968116178 KW and temperature 29.871765428853188°C
0,24400,47700,0,51,458,0,0,0,5.0,0.32,46,56,4,38.3,19.0,0.0,0.0,0.0,0.0,0.0,0.5115303983228512,0.0,TX-6716,2009-04-26,2023-08-18,No major replacements,MNT-10805,Preventive Maintenance,2023-08-29,1672.1449318779635,52.469335614799036,6.15661214967184,80.5099884292217,29.19794365275683,None,Flood,Flood occurred causing minor damage,OP-5898,30.1255379145577,High Load,Performance stable with a load of 1672.1449318779635 KW and temperature 52.469335614799036°C
0,25200,50000,0,67,462,0,0,0,5.0,0.31,48,54,3,38.3,32.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,TX-4448,2010-08-23,2023-05-13,No major replacements,MNT-41914,Preventive Maintenance,2023-07-09,633.8683504224991,63.1142587371422,7.227281860292411,35.851278937390624,15.571582427653219,None,Storm,Severe weather affecting transformer,OP-1725,30.1255379145577,Normal Load,Performance stable with a load of 633.8683504224991 KW and temperature 63.1142587371422°C
11,478,19400,11,196,1900,3,5,0,5.0,0.37,43,42,2,38.3,32.0,17.818181818181817,1.0,0.2727272727272727,0.0,0.0005670103092783505,0.02463917525773196,0.005789473684210527,TX-1232,2004-07-04,2023-11-19,No major replacements,MNT-87026,Preventive Maintenance,2023-12-14,902.3605907170166,69.24156043702084,6.021283093590331,66.1897246797962,2.703802289047746,None,None,No incidents,OP-3135,30.1255379145577,Normal Load,Performance stable with a load of 902.3605907170166 KW and temperature 69.24156043702084°C
17,5680,59500,16,809,3590,11,0,0,5.0,0.35,42,50,3,38.3,19.1,47.588235294117645,0.9411764705882353,0.6470588235294118,0.0,0.00028571428571428574,0.09546218487394958,0.004735376044568245,TX-1589,2006-12-15,2022-06-18,No major replacements,MNT-86751,Preventive Maintenance,2023-10-12,1302.4026977641367,52.33833499812814,6.333451137816036,85.1302229853955,26.47609981008361,None,None,No incidents,OP-1524,30.1255379145577,Normal Load,Performance stable with a load of 1302.4026977641367 KW and temperature 52.33833499812814°C
12,15200,62800,4,413,4720,5,0,0,5.0,0.53,44,56,14,38.3,6.5,34.416666666666664,0.3333333333333333,0.4166666666666667,0.0,0.0001910828025477707,0.24203821656050956,0.002542372881355932,TX-8298,2000-08-05,2022-01-20,No major replacements,MNT-67283,Preventive Maintenance,2023-09-08,606.3341369996023,48.72845729905177,8.50920468815136,25.048419442706873,23.900321296004634,None,None,No incidents,OP-4324,30.1255379145577,Normal Load,Performance stable with a load of 606.3341369996023 KW and temperature 48.72845729905177°C
12,4350,65500,11,870,11100,16,8,0,5.0,0.5,41,56,10,38.3,6.5,72.5,0.9166666666666666,1.3333333333333333,0.0,0.000183206106870229,0.06641221374045801,0.001081081081081081,TX-4328,2003-12-11,2023-05-21,No major replacements,MNT-20564,Preventive Maintenance,2023-07-01,920.4258038103245,39.24263275094954,0.37694560459074267,45.68233037946921,34.592810648955165,None,None,No incidents,OP-7514,30.1255379145577,Normal Load,Performance stable with a load of 920.4258038103245 KW and temperature 39.24263275094954°C
178,4070,27300,144,672,2260,3,10,0,0.0,1.0,41,58,12,38.1,32.0,3.7752808988764044,0.8089887640449438,0.016853932584269662,0.0,0.006520146520146521,0.14908424908424908,0.07876106194690266,TX-7038,2013-03-28,2021-08-22,No major replacements,MNT-53560,Preventive Maintenance,2022-06-18,1768.900588135512,72.30852271148791,7.978104776693993,97.55554085963507,27.50893214656341,None,None,No incidents,OP-5501,30.07211328135418,High Load,Performance stable with a load of 1768.900588135512 KW and temperature 72.30852271148791°C
10,11900,55100,2,403,1140,6,0,2,0.0,1.0,41,30,23,38.0,32.0,40.3,0.2,0.6,0.2,0.00018148820326678765,0.2159709618874773,0.008771929824561403,TX-2039,2009-04-23,2022-04-11,No major replacements,MNT-12085,Preventive Maintenance,2023-06-09,1600.2912602079116,89.42784489261405,4.073598930522563,82.02431941902597,21.134755181104346,None,None,No incidents,OP-1479,30.045295705780003,High Load,Performance stable with a load of 1600.2912602079116 KW and temperature 89.42784489261405°C
4,5040,37600,4,597,1440,4,3,2,0.0,1.0,41,56,27,38.0,32.0,149.25,1.0,1.0,0.5,0.00010638297872340425,0.13404255319148936,0.002777777777777778,TX-5141,2002-08-03,2020-05-04,No major replacements,MNT-85874,Preventive Maintenance,2021-11-17,71.09632809512155,28.841387636041482,9.603312913062545,91.39942286294462,46.050524736798664,None,None,No incidents,OP-3715,30.045295705780003,Normal Load,Performance stable with a load of 71.09632809512155 KW and temperature 28.841387636041482°C
0,14908,42800,0,52,620,0,0,2,0.0,0.78,39,60,7,38.0,6.5,0.0,0.0,0.0,0.0,0.0,0.3483177570093458,0.0,TX-8328,2007-07-07,2021-08-04,No major replacements,MNT-71430,Preventive Maintenance,2023-10-11,1357.5117303753202,93.86128881621411,2.9531372753596297,66.77248728092056,45.30930784104063,High Temperature Alert,Lightning Strike,Lightning Strike occurred causing minor damage,OP-7397,30.045295705780003,Normal Load,Performance stable with a load of 1357.5117303753202 KW and temperature 93.86128881621411°C
9,578,29200,35,267,1610,52,17,0,0.0,0.53,42,50,4,36.6,19.0,29.666666666666668,3.888888888888889,5.777777777777778,0.0,0.00030821917808219177,0.019794520547945206,0.0055900621118012426,TX-4027,2002-04-10,2021-01-27,Replaced major components,MNT-86384,Emergency Maintenance,2021-06-11,868.294729566307,66.30621757036495,5.627999243145998,67.32769309720364,2.568635892786053,None,None,No incidents,OP-2401,29.66225571272832,Normal Load,Performance stable with a load of 868.294729566307 KW and temperature 66.30621757036495°C
17,3960,36100,29,113,4420,3,5,0,5.0,0.15,45,54,2,36.4,32.0,6.647058823529412,1.7058823529411764,0.17647058823529413,0.0,0.0004709141274238227,0.10969529085872576,0.0038461538461538464,TX-6292,2013-04-27,2020-03-19,No major replacements,MNT-81896,Preventive Maintenance,2022-01-13,87.87303478026872,37.879223893676,5.056180588984656,59.169800529029224,19.724886970047184,None,None,No incidents,OP-8212,29.60634279676275,Normal Load,Performance stable with a load of 87.87303478026872 KW and temperature 37.879223893676°C
14,2380,67400,78,372,1850,33,1850,0,0.0,5.56,36,43,27,33.6,6.6,26.571428571428573,5.571428571428571,2.357142857142857,0.0,0.00020771513353115727,0.03531157270029674,0.0075675675675675675,TX-6629,2011-10-30,2021-07-29,No major replacements,MNT-53346,Preventive Maintenance,2023-06-04,518.4960275407634,55.643703189824556,1.6262327907610608,48.8643630484194,20.17515975868016,None,Storm,Severe weather affecting transformer,OP-3865,28.7895804735634,Normal Load,Performance stable with a load of 518.4960275407634 KW and temperature 55.643703189824556°C
478,9460,64700,21,54,323,0,4,0,0.0,1.0,36,43,27,31.0,42.5,0.11297071129707113,0.043933054393305436,0.0,0.0,0.007387944358578052,0.14621329211746523,1.479876160990712,TX-5137,2003-10-12,2022-06-30,No major replacements,MNT-92733,Preventive Maintenance,2023-10-29,1653.9132157061597,94.77889089644165,1.6011377166377372,46.49787454989738,12.708756900268197,High Temperature Alert,Lightning Strike,Lightning Strike occurred causing minor damage,OP-1276,27.96775534617552,High Load,Performance stable with a load of 1653.9132157061597 KW and temperature 94.77889089644165°C
14,514,70600,11,674,11700,13,5,1,0.0,0.62,42,45,21,28.1,6.1,48.142857142857146,0.7857142857142857,0.9285714285714286,0.07142857142857142,0.00019830028328611898,0.007280453257790368,0.0011965811965811966,TX-6007,2005-03-29,2023-10-13,No major replacements,MNT-10051,Preventive Maintenance,2023-12-02,298.70329306827,83.5770200100615,6.340070179335132,86.72625940649695,10.667538240344165,None,None,No incidents,OP-9055,26.965534650813826,Normal Load,Performance stable with a load of 298.70329306827 KW and temperature 83.5770200100615°C
13,12300,43400,0,309,908,0,0,0,0.0,1.0,42,47,26,26.7,50.7,23.76923076923077,0.0,0.0,0.0,0.00029953917050691244,0.2834101382488479,0.014317180616740088,TX-8174,2008-04-27,2022-02-16,No major replacements,MNT-83508,Preventive Maintenance,2023-12-19,1393.6837926053208,76.20479279721098,7.0880070733263185,38.381317001249215,3.5126924948327143,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-3844,26.444044743329165,Normal Load,Performance stable with a load of 1393.6837926053208 KW and temperature 76.20479279721098°C
13,6680,59700,2,236,857,0,0,0,0.0,0.12,42,57,4,26.7,19.8,18.153846153846153,0.15384615384615385,0.0,0.0,0.00021775544388609715,0.111892797319933,0.015169194865810968,TX-8253,2005-05-22,2021-05-11,No major replacements,MNT-91578,Preventive Maintenance,2021-09-17,1896.8635996137573,80.67519429876884,6.322069703787928,50.73023515698858,15.85542570947736,None,None,No incidents,OP-6556,26.444044743329165,High Load,Performance stable with a load of 1896.8635996137573 KW and temperature 80.67519429876884°C
13,283,60700,3,33,649,0,80,0,0.0,2.93,32,54,19,26.7,50.7,2.5384615384615383,0.23076923076923078,0.0,0.0,0.00021416803953871498,0.004662273476112026,0.020030816640986132,TX-1179,2014-05-24,2020-05-21,No major replacements,MNT-35732,Preventive Maintenance,2021-12-12,1180.3808939750775,82.27427786599625,9.583257900207258,40.349853709110505,42.82565498289495,None,None,No incidents,OP-2463,26.444044743329165,Normal Load,Performance stable with a load of 1180.3808939750775 KW and temperature 82.27427786599625°C
13,3430,16300,3,220,1280,0,0,0,1.0,1.07,46,53,3,26.7,19.7,16.923076923076923,0.23076923076923078,0.0,0.0,0.0007975460122699386,0.21042944785276074,0.01015625,TX-1831,2006-10-28,2020-02-16,No major replacements,MNT-66851,Preventive Maintenance,2023-03-26,1748.845812531908,49.211041914943564,6.365385266365401,49.73640306178328,45.693015707634586,None,None,No incidents,OP-2539,26.444044743329165,High Load,Performance stable with a load of 1748.845812531908 KW and temperature 49.211041914943564°C
13,309,55000,10,121,3340,15,71,0,0.0,1.0,31,58,43,26.7,50.7,9.307692307692308,0.7692307692307693,1.1538461538461537,0.0,0.00023636363636363636,0.005618181818181818,0.0038922155688622755,TX-6971,2009-12-13,2021-12-25,No major replacements,MNT-62802,Preventive Maintenance,2023-10-22,1205.8593793277857,25.761158175300913,5.856435132162047,66.04526184044462,49.16886048255201,None,None,No incidents,OP-9929,26.444044743329165,Normal Load,Performance stable with a load of 1205.8593793277857 KW and temperature 25.761158175300913°C
14,1170,50900,4,72,1120,3,100,0,0.0,1.0,33,60,29,26.7,50.7,5.142857142857143,0.2857142857142857,0.21428571428571427,0.0,0.000275049115913556,0.022986247544204322,0.0125,TX-3301,2009-11-22,2022-01-11,No major replacements,MNT-14813,Preventive Maintenance,2022-03-22,208.6270144795631,40.62293254946173,1.298227991313835,90.6658749713109,32.027927235365354,None,None,No incidents,OP-7087,26.444044743329165,Normal Load,Performance stable with a load of 208.6270144795631 KW and temperature 40.62293254946173°C
14,27000,56100,0,27,397,0,0,0,5.0,1.0,43,53,7,26.7,6.5,1.9285714285714286,0.0,0.0,0.0,0.00024955436720142603,0.48128342245989303,0.03526448362720403,TX-4012,2010-11-25,2020-05-22,No major replacements,MNT-63036,Preventive Maintenance,2022-06-14,388.2189694468816,82.02616488067879,8.752004208754107,25.05570200665291,41.6841921109452,None,None,No incidents,OP-6862,26.444044743329165,Normal Load,Performance stable with a load of 388.2189694468816 KW and temperature 82.02616488067879°C
14,437,55000,2,20,645,0,44,0,0.0,2.37,32,53,33,26.7,50.7,1.4285714285714286,0.14285714285714285,0.0,0.0,0.00025454545454545456,0.007945454545454545,0.021705426356589147,TX-6747,2009-02-16,2021-04-14,No major replacements,MNT-43607,Preventive Maintenance,2022-06-19,891.382225752991,54.11306067800651,1.525547110987986,24.265363766714767,38.89094592579289,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-5571,26.444044743329165,Normal Load,Performance stable with a load of 891.382225752991 KW and temperature 54.11306067800651°C
14,248,44600,2,35,532,3,73,0,0.0,3.23,31,56,26,26.7,50.7,2.5,0.14285714285714285,0.21428571428571427,0.0,0.0003139013452914798,0.005560538116591928,0.02631578947368421,TX-7488,2004-10-29,2022-09-06,No major replacements,MNT-74934,Preventive Maintenance,2023-03-02,1354.5542017090634,96.8401453525905,3.7511389362799585,37.651913113065795,45.68786048021205,High Temperature Alert,Lightning Strike,Lightning Strike occurred causing minor damage,OP-7346,26.444044743329165,Normal Load,Performance stable with a load of 1354.5542017090634 KW and temperature 96.8401453525905°C
14,305,54800,2,35,517,0,60,0,0.0,2.95,32,57,23,26.7,50.7,2.5,0.14285714285714285,0.0,0.0,0.00025547445255474455,0.005565693430656935,0.027079303675048357,TX-6491,2012-10-02,2021-08-17,No major replacements,MNT-72947,Preventive Maintenance,2023-02-04,1209.9527361509615,93.35619020257406,7.74603983245839,46.324703845795426,43.011921321676134,High Temperature Alert,None,No incidents,OP-3048,26.444044743329165,Normal Load,Performance stable with a load of 1209.9527361509615 KW and temperature 93.35619020257406°C
